Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2006,1,3.2,-0.2,1.5,5.5,-3.5,96.5,35.5,132
2006,2,2.2,-6.3,-2,7,-19,35.6,57.5,93.1
2006,3,8.1,-2.4,2.8,16.5,-9.5,16.4,3,19.4
2006,4,14.4,1.8,8.1,22,-4,63.5,0,63.5
2006,5,20.1,4.8,12.4,31,-3,34.6,0,34.6
2006,6,23.5,9.7,16.6,33,4.5,70,0,70
2006,7,28.5,12,20.2,35,8,56.9,0,56.9
2006,8,25.5,7.9,16.7,30.5,5,41,0,41
2006,9,21.1,5.8,13.5,28,2.5,60.5,0,60.5
2006,10,12.6,1.3,7,20,-9,28.1,0,28.1
2006,11,3.6,-2,0.8,12,-14,142.2,71,213.2
2006,12,1,-3.7,-1.3,5.5,-14,15,61.5,76.5
2007,1,-1,-7.8,-4.4,5,-19,26.8,81,107.8
2007,2,3.1,-3,0.1,7.5,-11.5,27.4,13,40.4
