FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,ECODISTRIC,ECOREGION,ECOZONE,CFS_ECOZ,SRC_AGY2
11732,ON,BLI17, ,46.9375,-83.375,1967,6,3,1967-06-03 0:00,,,1960-1969,1214,H,Intensive, , ,ON-1967-BLI17, , ,2008-11-12 0:00,409,97,6,6b,ON
11733,ON,SUD13, ,46.6875,-81.125,1968,5,14,1968-05-14 0:00,,,1960-1969,304,H,Intensive, , ,ON-1968-SUD13, , ,2008-11-12 0:00,409,97,6,6b,ON
11734,ON,GOG16, ,47.6875,-81.125,1972,5,28,1972-05-28 0:00,,,1970-1979,324,H,Intensive, , ,ON-1972-GOG16, , ,2008-11-12 0:00,409,97,6,6b,ON
11735,ON,SUD11, ,46.8125,-80.875,1972,6,20,1972-06-20 0:00,,,1970-1979,404,H,Intensive, , ,ON-1972-SUD11, , ,2008-11-12 0:00,409,97,6,6b,ON
11736,ON,SUD277, ,47.3125,-80.875,1975,8,9,1975-08-09 0:00,,,1970-1979,486,L,Intensive, , ,ON-1975-SUD277, , ,2008-11-12 0:00,409,97,6,6b,ON
11737,ON,2012-KLK13, ,47.7631552,-80.5229602,2012,5,21,2012-05-21 0:00,,2012-08-17 0:00,2010-2019,696,L,FUL,IFR, ,ON-2012-KLK13,location not ignition - coords derived from poly, ,2013-03-11 0:00,409,97,6,6b,ON
11738,ON,2012-WAW4, ,47.4799766,-83.9674075,2012,5,8,2012-05-08 0:00,,2012-08-23 0:00,2010-2019,3300,L,FUL,IFR, ,ON-2012-WAW4,location not ignition - coords derived from poly, ,2013-03-11 0:00,410,97,6,6b,ON
11739,QC,270006, ,47.4705,-77.31835,1959,5,10,1959-05-10 0:00,,,1950-1959,263.05,H,Intensive, , ,QC-1959-270006, , ,2008-11-12 0:00,420,99,6,6b,QC
11740,QC,250032, ,46.5854,-76.7407,1962,6,2,1962-06-02 0:00,,,1960-1969,1680.2,L,Intensive, , ,QC-1962-250032, , ,2008-11-12 0:00,420,99,6,6b,QC
11741,QC,250034, ,47.7454,-76.2248,1962,6,7,1962-06-07 0:00,,,1960-1969,570.21,H,Intensive, , ,QC-1962-250034, , ,2008-11-12 0:00,420,99,6,6b,QC
11742,QC,250077, ,47.7478,-76.1641,1963,6,29,1963-06-29 0:00,,,1960-1969,284,L,Intensive, , ,QC-1963-250077, , ,2008-11-12 0:00,420,99,6,6b,QC
11743,QC,250018, ,47.292,-76.708,1964,5,7,1964-05-07 0:00,,,1960-1969,479.16,H,Intensive, , ,QC-1964-250018, , ,2008-11-12 0:00,420,99,6,6b,QC
11744,QC,250038, ,47.3633,-75.3904,1962,5,31,1962-05-31 0:00,,,1960-1969,233.91,L,Intensive, , ,QC-1962-250038, , ,2008-11-12 0:00,422,99,6,6b,QC
11745,QC,250004, ,46.9012,-76.1059,1967,5,29,1967-05-29 0:00,,,1960-1969,245.2,H,Intensive, , ,QC-1967-250004, , ,2008-11-12 0:00,422,99,6,6b,QC
11746,QC,250110, ,47.542,-76.375,1971,6,30,1971-06-30 0:00,,,1970-1979,330.2,L,Intensive, , ,QC-1971-250110, , ,2008-11-12 0:00,422,99,6,6b,QC
11747,QC,30039, ,45.8178,-76.571,1961,10,22,1961-10-22 0:00,,,1960-1969,323.76,H,Intensive, , ,QC-1961-30039, , ,2008-11-12 0:00,423,99,6,6b,QC
11748,QC,250009, ,46.7629,-76.2458,1969,5,30,1969-05-30 0:00,,,1960-1969,640,L,Intensive, , ,QC-1969-250009, , ,2008-11-12 0:00,423,99,6,6b,QC
11749,QC,80013, ,46.9869,-72.1913,1963,5,12,1963-05-12 0:00,,,1960-1969,1020,H,Intensive, , ,QC-1963-80013, , ,2008-11-12 0:00,424,99,6,6b,QC
11750,QC,290031, ,46.4854,-73.4909,1967,6,3,1967-06-03 0:00,,,1960-1969,552,H,Intensive, , ,QC-1967-290031, , ,2008-11-12 0:00,424,99,6,6b,QC
11751,QC,60023, ,45.9279,-74.9278,1960,5,30,1960-05-30 0:00,,,1960-1969,3108,L,Intensive, , ,QC-1960-60023, , ,2008-11-12 0:00,425,99,6,6b,QC
11752,QC,70009, ,45.6557,-75.5582,1960,5,30,1960-05-30 0:00,,,1960-1969,264.67,L,Intensive, , ,QC-1960-70009, , ,2008-11-12 0:00,425,99,6,6b,QC
11753,QC,70014, ,45.6498,-75.2083,1960,5,30,1960-05-30 0:00,,,1960-1969,316.47,L,Intensive, , ,QC-1960-70014, , ,2008-11-12 0:00,425,99,6,6b,QC
11754,QC,30001, ,45.9427,-76.0936,1961,4,20,1961-04-20 0:00,,,1960-1969,283.29,H,Intensive, , ,QC-1961-30001, , ,2008-11-12 0:00,425,99,6,6b,QC
11755,QC,40074, ,45.7567,-75.4749,1961,10,23,1961-10-23 0:00,,,1960-1969,332.66,H,Intensive, , ,QC-1961-40074, , ,2008-11-12 0:00,425,99,6,6b,QC
11756,QC,30089, ,45.7919,-76.6957,1962,9,4,1962-09-04 0:00,,,1960-1969,445.16,H,Intensive, , ,QC-1962-30089, , ,2008-11-12 0:00,425,99,6,6b,QC
11757,QC,250159, ,45.8279,-75.8018,1963,10,19,1963-10-19 0:00,,,1960-1969,809,H,Intensive, , ,QC-1963-250159, , ,2008-11-12 0:00,425,99,6,6b,QC
11758,QC,40026, ,45.958,-74.958,1964,5,2,1964-05-02 0:00,,,1960-1969,286.93,H,Intensive, , ,QC-1964-40026, , ,2008-11-12 0:00,425,99,6,6b,QC
11759,QC,250133, ,46.1359,-75.5814,1966,10,23,1966-10-23 0:00,,,1960-1969,323.8,H,Intensive, , ,QC-1966-250133, , ,2008-11-12 0:00,425,99,6,6b,QC
11760,ON,PAR33, ,45.92343627,-80.68322037,2018,7,18,2018-07-18 0:00,,2018-10-31 0:00,2010-2019,11362,H, , , ,ON-2018-PAR33,location not ignition - coords derived from poly, ,2019-04-29 0:00,411,98,6,6b,ON
11761,ON,NOR93, ,46.4375,-80.375,1962,8,29,1962-08-29 0:00,,,1960-1969,209,H,Intensive, , ,ON-1962-NOR93, , ,2008-11-12 0:00,411,98,6,6b,ON
11762,ON,SUD08, ,46.5625,-80.625,1962,5,21,1962-05-21 0:00,,,1960-1969,405,H,Intensive, , ,ON-1962-SUD08, , ,2008-11-12 0:00,411,98,6,6b,ON
11763,ON,SUD139, ,46.51,-80.31,1962,8,1,1962-08-01 0:00,,,1960-1969,259,H,Intensive, , ,ON-1962-SUD139, , ,2008-11-12 0:00,411,98,6,6b,ON
11764,ON,SUD147, ,46.52,-80.32,1962,7,30,1962-07-30 0:00,,,1960-1969,607,H,Intensive, , ,ON-1962-SUD147, , ,2008-11-12 0:00,411,98,6,6b,ON
11765,ON,SUD151, ,46.5625,-80.625,1963,7,29,1963-07-29 0:00,,,1960-1969,567,H,Intensive, , ,ON-1963-SUD151, , ,2008-11-12 0:00,411,98,6,6b,ON
11766,ON,SUD21, ,46.51,-80.31,1963,5,5,1963-05-05 0:00,,,1960-1969,4634,H,Intensive, , ,ON-1963-SUD21, , ,2008-11-12 0:00,411,98,6,6b,ON
11767,ON,SUD21, ,46.5625,-80.625,1966,5,14,1966-05-14 0:00,,,1960-1969,304,H,Intensive, , ,ON-1966-SUD21, , ,2008-11-12 0:00,411,98,6,6b,ON
11768,ON,SUD45, ,46.5625,-80.875,1966,5,25,1966-05-25 0:00,,,1960-1969,1214,H,Intensive, , ,ON-1966-SUD45, , ,2008-11-12 0:00,411,98,6,6b,ON
11769,ON,SUD13, ,46.5625,-80.625,1967,5,26,1967-05-26 0:00,,,1960-1969,304,H,Intensive, , ,ON-1967-SUD13, , ,2008-11-12 0:00,411,98,6,6b,ON
11770,ON,SUD418, ,46.4375,-80.625,1975,10,5,1975-10-05 0:00,,,1970-1979,1012,H,Intensive, , ,ON-1975-SUD418, , ,2008-11-12 0:00,411,98,6,6b,ON
11771,ON,SUD425, ,46.5625,-81.125,1975,10,5,1975-10-05 0:00,,,1970-1979,1214,H,Intensive, , ,ON-1975-SUD425, , ,2008-11-12 0:00,411,98,6,6b,ON
11772,QC,290010, ,46.65257,-74.15032,1959,5,13,1959-05-13 0:00,,,1950-1959,453.26,L,Intensive, , ,QC-1959-290010, , ,2008-11-12 0:00,426,99,6,6b,QC
11773,QC,60015, ,46.2006,-73.9958,1960,5,30,1960-05-30 0:00,,,1960-1969,810.2,L,Intensive, , ,QC-1960-60015, , ,2008-11-12 0:00,426,99,6,6b,QC
11774,QC,40075, ,45.8757,-74.492,1961,10,20,1961-10-20 0:00,,,1960-1969,212.46,H,Intensive, , ,QC-1961-40075, , ,2008-11-12 0:00,426,99,6,6b,QC
11775,QC,40080, ,45.883,-73.9151,1961,10,22,1961-10-22 0:00,,,1960-1969,521.25,H,Intensive, , ,QC-1961-40080, , ,2008-11-12 0:00,426,99,6,6b,QC
11776,QC,40082, ,45.9848,-73.9669,1961,10,21,1961-10-21 0:00,,,1960-1969,313.23,H,Intensive, , ,QC-1961-40082, , ,2008-11-12 0:00,426,99,6,6b,QC
11777,QC,40132, ,46.0003,-73.7037,1963,10,20,1963-10-20 0:00,,,1960-1969,296,H,Intensive, , ,QC-1963-40132, , ,2008-11-12 0:00,426,99,6,6b,QC
11778,QC,40133, ,45.9924,-73.8211,1963,10,19,1963-10-19 0:00,,,1960-1969,1156,H,Intensive, , ,QC-1963-40133, , ,2008-11-12 0:00,426,99,6,6b,QC
11779,QC,290020, ,46.458,-74.125,1964,5,8,1964-05-08 0:00,,,1960-1969,27921,L,Intensive, , ,QC-1964-290020, , ,2008-11-12 0:00,426,99,6,6b,QC
11780,QC,290021, ,46.33,-74.18,1964,5,18,1964-05-18 0:00,,,1960-1969,14883,H,NA, , ,QC-1964-290021, , ,2008-11-12 0:00,426,99,6,6b,QC
11781,QC,50012, ,46.292,-73.208,1965,6,4,1965-06-04 0:00,,,1960-1969,291.38,H,Intensive, , ,QC-1965-50012, , ,2008-11-12 0:00,426,99,6,6b,QC
11782,QC,60037, ,46.3819,-74.2607,1968,6,26,1968-06-26 0:00,,,1960-1969,1222.1,L,EXT, , ,QC-1968-60037, , ,2008-11-12 0:00,426,99,6,6b,QC
11783,QC,1972-6102, ,46.6211,-74.22774,1972,5,28,1972-05-28 0:00,,1972-05-30 0:00,1970-1979,1416.3,H,Intensive, , ,QC-1972-6102, , ,2018-05-18 0:00,426,99,6,6b,QC
11784,QC,1975-3021, ,45.93375,-73.29842,1975,5,11,1975-05-11 0:00,,1975-05-12 0:00,1970-1979,414.3,H,Intensive, , ,QC-1975-3021, , ,2018-05-18 0:00,541,132,8,8,QC
11785,ON,PEM6, ,46.13430081,-78.07795217,2018,7,18,2018-07-18 0:00,,2018-08-24 0:00,2010-2019,697,L, , , ,ON-2018-PEM6,location not ignition - coords derived from poly, ,2019-04-29 0:00,413,98,6,6b,ON
11786,ON,2007-PEM-2,McKAY,45.919,-77.4707,2007,5,8,2007-05-08 0:00,2007-05-08 0:00,2007-05-10 0:00,2000-2009,250,H,Intensive, , ,ON-2007-PEM-2, , ,2008-07-23 0:00,413,98,6,6b,ON
11787,ON,2001-PEM-3,PETAWAWA,45.9103,-77.3272,2001,4,25,2001-04-25 0:00,2001-04-25 0:00,2001-04-28 0:00,2000-2009,200,H,Intensive, , ,ON-2001-PEM-3, , ,2008-07-23 0:00,413,98,6,6b,ON
11788,ON,2002-PEM-9,WYLIE,45.907,-77.4818,2002,7,29,2002-07-29 0:00,2002-07-29 0:00,2002-08-18 0:00,2000-2009,573,H,Intensive, , ,ON-2002-PEM-9, , ,2008-07-23 0:00,413,98,6,6b,ON
11789,ON,PEM-23-77, ,46.2266,-78.1625,1977,5,21,1977-05-21 0:00,1977-05-22 0:00,,1970-1979,487.6,H,Intensive, , ,ON-1977-PEM-23-77, , ,2008-06-19 0:00,413,98,6,6b,ON
11790,ON,PEM74, ,45.9364,-77.4999,1990,5,28,1990-05-28 0:00,,,1990-1999,1462,H,Intensive, , ,ON-1990-PEM74, , ,,413,98,6,6b,ON
11791,ON,PEM4, ,45.9428,-77.4963,1999,4,30,1999-04-30 0:00,,,1990-1999,1119,H,Intensive, , ,ON-1999-PEM4, , ,,413,98,6,6b,ON
11792,ON,PEM8, ,45.9141,-77.5724,1999,4,30,1999-04-30 0:00,,,1990-1999,1817,H,Intensive, , ,ON-1999-PEM8, , ,,413,98,6,6b,ON
11793,ON,DAC23, ,44.8125,-77.125,1961,11,9,1961-11-09 0:00,,,1960-1969,324,H,Intensive, , ,ON-1961-DAC23, , ,2008-11-12 0:00,413,98,6,6b,ON
11794,ON,PEM16, ,46.0625,-78.125,1964,5,6,1964-05-06 0:00,,,1960-1969,1594,H,Intensive, , ,ON-1964-PEM16, , ,2008-11-12 0:00,413,98,6,6b,ON
11795,ON,PAR09, ,46.0625,-79.125,1971,5,15,1971-05-15 0:00,,,1970-1979,344,H,Intensive, , ,ON-1971-PAR09, , ,2008-11-12 0:00,413,98,6,6b,ON
11796,ON,ALG17, ,46.1875,-77.875,1975,5,18,1975-05-18 0:00,,,1970-1979,324,H,Intensive, , ,ON-1975-ALG17, , ,2008-11-12 0:00,413,98,6,6b,ON
11797,ON,PEMOFD-3, ,45.9375,-77.375,1975,8,12,1975-08-12 0:00,,,1970-1979,445,H,Intensive, , ,ON-1975-PEMOFD-3, , ,2008-11-12 0:00,413,98,6,6b,ON
11798,ON,TWE19, ,44.8125,-76.875,1975,4,27,1975-04-27 0:00,,,1970-1979,223,H,Intensive, , ,ON-1975-TWE19, , ,2008-11-12 0:00,413,98,6,6b,ON
11799,ON,2012-PEM25, ,45.9226342,-77.5691443,2012,7,19,2012-07-19 0:00,,2012-08-15 0:00,2010-2019,210,U,FUL,IFR, ,ON-2012-PEM25,location not ignition - coords derived from poly, ,2013-03-11 0:00,413,98,6,6b,ON
11800,QC,1974-5122, ,57.64808,-68.336,1974,7,4,1974-07-04 0:00,,1974-07-11 0:00,1970-1979,1294.9,L,Nordique, , ,QC-1974-5122, , ,2018-05-18 0:00,299,75,5,5b,QC
11801,QC,1974-5124, ,57.33538,-68.69841,1974,7,4,1974-07-04 0:00,,1974-07-04 0:00,1970-1979,5179.9,L,Nordique, , ,QC-1974-5124, , ,2018-05-18 0:00,299,75,5,5b,QC
11802,QC,1974-5125, ,57.09824,-68.71875,1974,7,9,1974-07-09 0:00,,1974-07-09 0:00,1970-1979,202.3,L,Nordique, , ,QC-1974-5125, , ,2018-05-18 0:00,299,75,5,5b,QC
11803,QC,1974-5123, ,57.33423,-69.34669,1974,7,4,1974-07-04 0:00,,1974-07-04 0:00,1970-1979,6474.9,L,Nordique, , ,QC-1974-5123, , ,2018-05-18 0:00,300,75,5,5b,QC
11804,QC,1974-7036, ,54.05666,-75.19025,1974,7,13,1974-07-13 0:00,,1974-08-20 0:00,1970-1979,23876.4,H,Nordique, , ,QC-1974-7036, , ,2018-05-18 0:00,284,72,5,5b,QC
11805,QC,1974-5045, ,53.24491,-70.68538,1974,6,28,1974-06-28 0:00,,1974-07-12 0:00,1970-1979,526,H,Nordique, , ,QC-1974-5045, , ,2018-05-18 0:00,294,74,5,5b,QC
11806,QC,1974-5047, ,53.26259,-71.80928,1974,6,29,1974-06-29 0:00,,1974-07-18 0:00,1970-1979,6474.9,H,Nordique, , ,QC-1974-5047, , ,2018-05-18 0:00,294,74,5,5b,QC
11807,QC,1974-5048, ,53.34233,-71.99247,1974,6,28,1974-06-28 0:00,,1974-07-12 0:00,1970-1979,890.3,H,Nordique, , ,QC-1974-5048, , ,2018-05-18 0:00,294,74,5,5b,QC
11808,QC,1975-5083, ,52.64629,-72.03887,1975,6,7,1975-06-07 0:00,,1975-06-23 0:00,1970-1979,13985.9,L,Nordique, , ,QC-1975-5083, , ,2018-05-18 0:00,294,74,5,5b,QC
11809,QC,1974-5049, ,53.45893,-70.20318,1974,6,29,1974-06-29 0:00,,1974-07-18 0:00,1970-1979,2023.4,H,Nordique, , ,QC-1974-5049, , ,2018-05-18 0:00,295,74,5,5b,QC
11810,QC,1975-7154, ,54.46433,-70.30858,1975,6,30,1975-06-30 0:00,,1975-06-14 0:00,1970-1979,1416.3,H,Nordique, , ,QC-1975-7154, , ,2018-05-18 0:00,295,74,5,5b,QC
11811,QC,1974-5050, ,53.50899,-70.25318,1974,7,1,1974-07-01 0:00,,1974-07-04 0:00,1970-1979,1133.1,H,Nordique, , ,QC-1974-5050, , ,2018-05-18 0:00,296,74,5,5b,QC
11812,QC,1973-7089, ,53.63549,-76.91212,1973,8,3,1973-08-03 0:00,,1973-09-06 0:00,1970-1979,23188.4,H,Nordique, , ,QC-1973-7089, , ,2018-05-18 0:00,285,72,5,5b,QC
11813,QC,1974-7043, ,53.24491,-76.82131,1974,7,13,1974-07-13 0:00,,1974-08-11 0:00,1970-1979,330.2,L,Nordique, , ,QC-1974-7043, , ,2018-05-18 0:00,285,72,5,5b,QC
11814,QC,1974-7084, ,53.79497,-73.6891,1974,8,3,1974-08-03 0:00,,1974-08-31 0:00,1970-1979,5139.5,L,Nordique, , ,QC-1974-7084, , ,2018-05-18 0:00,285,72,5,5b,QC
11815,QC,1973-7050, ,53.60402,-77.49545,1973,6,19,1973-06-19 0:00,,1973-06-24 0:00,1970-1979,310.7,H,Nordique, , ,QC-1973-7050, , ,2018-05-18 0:00,286,72,5,5b,QC
11816,QC,1973-7053, ,52.71343,-78.10729,1973,6,22,1973-06-22 0:00,,1973-07-03 0:00,1970-1979,4976.8,L,Nordique, , ,QC-1973-7053, , ,2018-05-18 0:00,286,72,5,5b,QC
11817,QC,1973-7086, ,53.79227,-77.46955,1973,7,31,1973-07-31 0:00,,1973-09-06 0:00,1970-1979,22298.1,H,Nordique, , ,QC-1973-7086, , ,2018-05-18 0:00,286,72,5,5b,QC
11818,QC,1973-7088, ,53.38729,-76.96683,1973,8,3,1973-08-03 0:00,,1973-09-05 0:00,1970-1979,21124.5,H,Nordique, , ,QC-1973-7088, , ,2018-05-18 0:00,286,72,5,5b,QC
11819,QC,1973-7116, ,52.93285,-77.30946,1973,8,20,1973-08-20 0:00,,1973-09-06 0:00,1970-1979,404.6,L,Nordique, , ,QC-1973-7116, , ,2018-05-18 0:00,286,72,5,5b,QC
11820,QC,1974-7027, ,52.66337,-78.65925,1974,6,28,1974-06-28 0:00,,1974-07-03 0:00,1970-1979,404.6,L,Nordique, , ,QC-1974-7027, , ,2018-05-18 0:00,286,72,5,5b,QC
11821,QC,1975-7148, ,52.53507,-78.55968,1975,6,27,1975-06-27 0:00,,1975-06-18 0:00,1970-1979,607,L,Nordique, , ,QC-1975-7148, , ,2018-05-18 0:00,286,72,5,5b,QC
11822,QC,1975-7158, ,53.02788,-77.10835,1975,7,1,1975-07-01 0:00,,1975-07-15 0:00,1970-1979,343.9,L,Nordique, , ,QC-1975-7158, , ,2018-05-18 0:00,286,72,5,5b,QC
11823,QC,1972-4127, ,51.75809,-62.94915,1972,7,9,1972-07-09 0:00,,1972-07-15 0:00,1970-1979,210.4,L,Nordique, , ,QC-1972-4127, , ,2018-05-18 0:00,327,80,5,5b,QC
11824,QC,1972-5075, ,52.3747,-73.12837,1972,6,29,1972-06-29 0:00,,1972-07-05 0:00,1970-1979,1133.1,L,Nordique, , ,QC-1972-5075, , ,2018-05-18 0:00,287,72,5,5b,QC
11825,QC,1973-7100, ,52.29676,-75.81128,1973,8,19,1973-08-19 0:00,,1973-09-05 0:00,1970-1979,4977.6,L,Nordique, , ,QC-1973-7100, , ,2018-05-18 0:00,287,72,5,5b,QC
11826,QC,1973-7115, ,52.40438,-75.68661,1973,8,20,1973-08-20 0:00,,1973-09-06 0:00,1970-1979,809.3,L,Nordique, , ,QC-1973-7115, , ,2018-05-18 0:00,287,72,5,5b,QC
11827,QC,1976-5096, ,52.57824,-73.29781,1976,7,6,1976-07-06 0:00,,1976-07-13 0:00,1970-1979,1942.4,L,Nordique, , ,QC-1976-5096, , ,2018-05-18 0:00,287,72,5,5b,QC
11828,QC,1976-4054, ,51.68375,-69.40216,1976,6,29,1976-06-29 0:00,,1976-07-30 0:00,1970-1979,51223.8,L,Nordique, , ,QC-1976-4054, , ,2018-05-18 0:00,432,101,6,6b,QC
11829,QC,1976-4055, ,51.47602,-69.80012,1976,6,29,1976-06-29 0:00,,1976-07-30 0:00,1970-1979,51223.8,L,Nordique, , ,QC-1976-4055, , ,2018-05-18 0:00,432,101,6,6b,QC
11830,QC,1976-4092, ,52.19544,-67.70012,1976,6,6,1976-06-06 0:00,,1976-07-09 0:00,1970-1979,4168.2,L,Nordique, , ,QC-1976-4092, , ,2018-05-18 0:00,432,101,6,6b,QC
11831,QC,1976-4096, ,51.48142,-70.01546,1976,6,30,1976-06-30 0:00,,1976-07-30 0:00,1970-1979,51223.8,L,Nordique, , ,QC-1976-4096, , ,2018-05-18 0:00,432,101,6,6b,QC
11832,QC,1976-4098, ,51.84952,-67.17721,1976,7,5,1976-07-05 0:00,,1976-07-30 0:00,1970-1979,58598.4,L,Nordique, , ,QC-1976-4098, , ,2018-05-18 0:00,432,101,6,6b,QC
11833,QC,1976-4099, ,52.33513,-67.30537,1976,7,6,1976-07-06 0:00,,1976-07-30 0:00,1970-1979,1254.5,L,Nordique, , ,QC-1976-4099, , ,2018-05-18 0:00,432,101,6,6b,QC
11834,QC,1976-4100, ,52.52338,-68.57446,1976,7,7,1976-07-07 0:00,,1976-07-30 0:00,1970-1979,21134.3,L,Nordique, , ,QC-1976-4100, , ,2018-05-18 0:00,432,101,6,6b,QC
11835,QC,1976-4101, ,52.64089,-67.43627,1976,7,7,1976-07-07 0:00,,1976-07-30 0:00,1970-1979,1335.4,L,Nordique, , ,QC-1976-4101, , ,2018-05-18 0:00,432,101,6,6b,QC
11836,QC,1976-4102, ,52.70714,-67.29919,1976,7,7,1976-07-07 0:00,,1976-07-30 0:00,1970-1979,2468.5,L,Nordique, , ,QC-1976-4102, , ,2018-05-18 0:00,432,101,6,6b,QC
11837,QC,1976-4124, ,52.55306,-66.95859,1976,7,10,1976-07-10 0:00,,1976-07-29 0:00,1970-1979,445.1,L,Nordique, , ,QC-1976-4124, , ,2018-05-18 0:00,432,101,6,6b,QC
11838,QC,1976-4127, ,52.09592,-67.10811,1976,7,11,1976-07-11 0:00,,1976-07-29 0:00,1970-1979,14762.9,L,Nordique, , ,QC-1976-4127, , ,2018-05-18 0:00,432,101,6,6b,QC
11839,QC,1976-4128, ,52.59323,-67.00783,1976,7,11,1976-07-11 0:00,,1976-07-29 0:00,1970-1979,5139.5,L,Nordique, , ,QC-1976-4128, , ,2018-05-18 0:00,432,101,6,6b,QC
11840,QC,1976-4069, ,51.48771,-65.76545,1976,7,6,1976-07-06 0:00,,1976-08-07 0:00,1970-1979,29258.7,L,Nordique, , ,QC-1976-4069, , ,2018-05-18 0:00,316,78,5,5b,QC
11841,QC,1976-4126, ,51.88729,-66.16375,1976,7,11,1976-07-11 0:00,,1976-07-30 0:00,1970-1979,1011.7,L,Nordique, , ,QC-1976-4126, , ,2018-05-18 0:00,316,78,5,5b,QC
11842,QC,1976-7174, ,52.10042,-78.10079,1976,7,6,1976-07-06 0:00,,1976-07-20 0:00,1970-1979,687.9,L,Nordique, , ,QC-1976-7174, , ,2018-05-18 0:00,1030,217,15,15,QC
11843,QC,1976-7201, ,52.30486,-76.08872,1976,7,7,1976-07-07 0:00,,1976-07-24 0:00,1970-1979,6636.8,L,Nordique, , ,QC-1976-7201, , ,2018-05-18 0:00,1030,217,15,15,QC
11844,QC,1976-7202, ,52.64269,-76.22925,1976,7,7,1976-07-07 0:00,,1976-07-24 0:00,1970-1979,3197,L,Nordique, , ,QC-1976-7202, , ,2018-05-18 0:00,1030,217,15,15,QC
11845,QC,1976-7203, ,52.6211,-76.13111,1976,7,7,1976-07-07 0:00,,1976-07-20 0:00,1970-1979,728.4,L,Nordique, , ,QC-1976-7203, , ,2018-05-18 0:00,1030,217,15,15,QC
11846,QC,1976-7262, ,51.73861,-78.12165,1976,8,21,1976-08-21 0:00,,1976-09-21 0:00,1970-1979,1113.6,L,Nordique, , ,QC-1976-7262, , ,2018-05-18 0:00,1030,217,15,15,QC
11847,QC,1977-7192, ,52.64539,-76.68034,1977,5,26,1977-05-26 0:00,,1977-06-15 0:00,1970-1979,242.8,H,Nordique, , ,QC-1977-7192, , ,2018-05-18 0:00,1030,217,15,15,QC
11848,QC,1979-7082, ,52.45174,-76.43655,1979,5,26,1979-05-26 0:00,,1979-06-12 0:00,1970-1979,798,H,Nordique, , ,QC-1979-7082, , ,2018-05-18 0:00,1030,217,15,15,QC
11849,QC,1980-7092, ,51.57105,-78.05005,1980,5,21,1980-05-21 0:00,,1980-06-03 0:00,1980-1989,338,L,Nordique, , ,QC-1980-7092, , ,2018-05-18 0:00,1030,217,15,15,QC
11850,QC,1980-7101, ,51.46073,-77.8088,1980,5,23,1980-05-23 0:00,,,1980-1989,4855,L,Nordique, , ,QC-1980-7101, , ,2018-05-18 0:00,1030,217,15,15,QC
11851,QC,1980-7187, ,51.81295,-76.56006,1980,8,1,1980-08-01 0:00,,1980-09-11 0:00,1980-1989,1560,L,Nordique, , ,QC-1980-7187, , ,2018-05-18 0:00,1030,217,15,15,QC
11852,QC,1977-7227, ,51.64449,-76.94348,1977,6,18,1977-06-18 0:00,,1977-07-19 0:00,1970-1979,16753.9,H,Nordique, , ,QC-1977-7227, , ,2018-05-18 0:00,1030,217,15,6b,QC
11853,QC,1975-7178, ,51.06925,-75.38232,1975,7,6,1975-07-06 0:00,,1975-07-29 0:00,1970-1979,1052.1,L,Nordique, , ,QC-1975-7178, , ,2018-05-18 0:00,428,100,6,6b,QC
11854,QC,1975-7187, ,51.45264,-76.3474,1975,7,6,1975-07-06 0:00,,1975-07-29 0:00,1970-1979,1133.1,L,Nordique, , ,QC-1975-7187, , ,2018-05-18 0:00,428,100,6,6b,QC
11855,QC,1976-5095, ,50.40258,-74.50573,1976,7,7,1976-07-07 0:00,,1976-07-19 0:00,1970-1979,501.8,L,Intensive, , ,QC-1976-5095, , ,2018-05-18 0:00,428,100,6,6b,QC
11856,QC,1976-5102, ,50.89449,-74.0648,1976,7,7,1976-07-07 0:00,,1976-07-22 0:00,1970-1979,878.1,L,Intensive, , ,QC-1976-5102, , ,2018-05-18 0:00,428,100,6,6b,QC
11857,QC,1976-7119, ,50.50719,-75.64404,1976,6,4,1976-06-04 0:00,,1976-06-29 0:00,1970-1979,9874.3,L,Nordique, , ,QC-1976-7119, , ,2018-05-18 0:00,428,100,6,6b,QC
11858,QC,1976-7170, ,51.3756,-76.44957,1976,7,6,1976-07-06 0:00,,1976-07-20 0:00,1970-1979,2711.3,L,Nordique, , ,QC-1976-7170, , ,2018-05-18 0:00,428,100,6,6b,QC
11859,QC,1976-7172, ,51.27068,-76.74569,1976,7,6,1976-07-06 0:00,,1976-07-20 0:00,1970-1979,4168.2,L,Nordique, , ,QC-1976-7172, , ,2018-05-18 0:00,428,100,6,6b,QC
11860,QC,1976-7223, ,52.01439,-75.34799,1976,7,7,1976-07-07 0:00,,1976-07-20 0:00,1970-1979,422.4,L,Nordique, , ,QC-1976-7223, , ,2018-05-18 0:00,428,100,6,6b,QC
11861,QC,1977-7208, ,50.39539,-75.5269,1977,5,29,1977-05-29 0:00,,1977-06-14 0:00,1970-1979,526,H,Nordique, , ,QC-1977-7208, , ,2018-05-18 0:00,428,100,6,6b,QC
